Nome;Cargo;Grupo
1956282;3050553;OUTROS
ITAINAN DE ASSIS SANTANA SOUZA;ENFERMEIRO;ENFERMEIRO
1945676;3003506;OUTROS
1945678;3003512;OUTROS
1945681;3003521;OUTROS
1945687;3003537;OUTROS
1945691;3003553;OUTROS
1945695;3003566;OUTROS
1945697;3003573;OUTROS
1945698;3003583;OUTROS
1945701;3003595;OUTROS
1945706;3003611;OUTROS
1945711;3003623;OUTROS
1945715;3003637;OUTROS
1945721;3003669;OUTROS
1945725;3003679;OUTROS
1945730;3003690;OUTROS
1945737;3003720;OUTROS
1945744;3003757;OUTROS
1945746;3003769;OUTROS
1945749;3003778;OUTROS
1945754;3003791;OUTROS
1945755;3003799;OUTROS
1945756;3003813;OUTROS
1945767;3003851;OUTROS
1945769;3003859;OUTROS
1945771;3003866;OUTROS
1945773;3003869;OUTROS
1945800;3004039;OUTROS
1945802;3004051;OUTROS
1945803;3004055;OUTROS
1945804;3004063;OUTROS
1945809;3004100;OUTROS
1945811;3004111;OUTROS
1945813;3004120;OUTROS
1945815;3004129;OUTROS
1945818;3004174;OUTROS
1945819;3004181;OUTROS
1945822;3004197;OUTROS
1945824;3004203;OUTROS
1945825;3004213;OUTROS
1945827;3004212;OUTROS
1945828;3004218;OUTROS
1945833;3004241;OUTROS
1945836;3004248;OUTROS
1945840;3004263;OUTROS
1946618;3007551;OUTROS
1946621;3007561;OUTROS
1946623;3007568;OUTROS
1946629;3007588;OUTROS
1946633;3007599;OUTROS
1946638;3007614;OUTROS
1946641;3007626;OUTROS
1946647;3007651;OUTROS
1946659;3007693;OUTROS
1946662;3007708;OUTROS
1946666;3007724;OUTROS
1946668;3007733;OUTROS
1946670;3007741;OUTROS
1946673;3007755;OUTROS
1946675;3007765;OUTROS
1946677;3007777;OUTROS
1946678;3007785;OUTROS
1946682;3007804;OUTROS
1946685;3007816;OUTROS
1946686;3007827;OUTROS
1946702;3007901;OUTROS
1946706;3007921;OUTROS
1946710;3007933;OUTROS
1946712;3007945;OUTROS
1946713;3007957;OUTROS
1946718;3007983;OUTROS
1946720;3008001;OUTROS
1946723;3008016;OUTROS
1946725;3008023;OUTROS
1946728;3008057;OUTROS
1946730;3008069;OUTROS
1946731;3008080;OUTROS
1946732;3008089;OUTROS
1946733;3008091;OUTROS
1946734;3008099;OUTROS
1946760;3008229;OUTROS
1946761;3008237;OUTROS
1946762;3008247;OUTROS
1946763;3008249;OUTROS
1946767;3008262;OUTROS
1946769;3008268;OUTROS
1946771;3008273;OUTROS
1946773;3008279;OUTROS
1948685;3016291;OUTROS
1948688;3016301;OUTROS
1948692;3016307;OUTROS
1948695;3016317;OUTROS
1948698;3016333;OUTROS
1948708;3016378;OUTROS
1948710;3016383;OUTROS
1948713;3016392;OUTROS
1948716;3016412;OUTROS
1948718;3016423;OUTROS
1948722;3016430;OUTROS
1948724;3016450;OUTROS
1948726;3016469;OUTROS
1948728;3016477;OUTROS
1948734;3016495;OUTROS
1948737;3016504;OUTROS
1948741;3016508;OUTROS
1948744;3016537;OUTROS
1948746;3016543;OUTROS
1948752;3016561;OUTROS
1948754;3016575;OUTROS
1948756;3016587;OUTROS
1948757;3016590;OUTROS
1948765;3016635;OUTROS
1948768;3016645;OUTROS
1948770;3016663;OUTROS
1948774;3016722;OUTROS
1948777;3016749;OUTROS
1948784;3016803;OUTROS
1948787;3016818;OUTROS
1948790;3016854;OUTROS
1948794;3016870;OUTROS
1948796;3016877;OUTROS
1948798;3016884;OUTROS
1948801;3016902;OUTROS
1948802;3016909;OUTROS
1948803;3016915;OUTROS
1948804;3016919;OUTROS
1948805;3016921;OUTROS
1948806;3016931;OUTROS
1948833;3017135;OUTROS
1948834;3017143;OUTROS
1948835;3017145;OUTROS
1948837;3017153;OUTROS
1948839;3017157;OUTROS
1948841;3017164;OUTROS
1948844;3017171;OUTROS
1948846;3017179;OUTROS
1948849;3017186;OUTROS
1950620;3025643;OUTROS
1950624;3025654;OUTROS
1950626;3025672;OUTROS
1950630;3025689;OUTROS
1950635;3025702;OUTROS
1950641;3025727;OUTROS
1950646;3025755;OUTROS
1950649;3025763;OUTROS
1950655;3025787;OUTROS
1950659;3025812;OUTROS
1950661;3025823;OUTROS
1950671;3025874;OUTROS
1950676;3025894;OUTROS
1950681;3025913;OUTROS
1950683;3025925;OUTROS
1950686;3025938;OUTROS
1950689;3025954;OUTROS
1950692;3025963;OUTROS
1950694;3025969;OUTROS
1950697;3025977;OUTROS
1950699;3025985;OUTROS
1950717;3026055;OUTROS
1950718;3026062;OUTROS
1950721;3026085;OUTROS
1950724;3026123;OUTROS
1950725;3026127;OUTROS
1950727;3026134;OUTROS
1950728;3026143;OUTROS
1950729;3026147;OUTROS
1950731;3026155;OUTROS
1950732;3026161;OUTROS
1950733;3026169;OUTROS
1950734;3026174;OUTROS
1950735;3026179;OUTROS
1950736;3026187;OUTROS
1950738;3026198;OUTROS
1950739;3026203;OUTROS
1950740;3026207;OUTROS
1950742;3026212;OUTROS
1950743;3026226;OUTROS
1950744;3026235;OUTROS
1950767;3026412;OUTROS
1950770;3026421;OUTROS
1950772;3026429;OUTROS
1950773;3026439;OUTROS
1950778;3026449;OUTROS
1950781;3026455;OUTROS
1951737;3030418;OUTROS
1951739;3030430;OUTROS
1951742;3030434;OUTROS
1951747;3030459;OUTROS
1951749;3030467;OUTROS
1951753;3030487;OUTROS
1951755;3030494;OUTROS
1951759;3030506;OUTROS
1951763;3030515;OUTROS
1951766;3030526;OUTROS
1951769;3030534;OUTROS
1951772;3030540;OUTROS
1951774;3030551;OUTROS
1951778;3030563;OUTROS
1951781;3030575;OUTROS
1951783;3030585;OUTROS
1951789;3030613;OUTROS
1951792;3030631;OUTROS
1951794;3030637;OUTROS
1951796;3030643;OUTROS
1951799;3030653;OUTROS
1951802;3030660;OUTROS
1951804;3030673;OUTROS
1951813;3030706;OUTROS
1951820;3030735;OUTROS
1951823;3030741;OUTROS
1951825;3030750;OUTROS
1951828;3030758;OUTROS
1951831;3030768;OUTROS
1951834;3030789;OUTROS
1951835;3030796;OUTROS
1951838;3030812;OUTROS
1951840;3030822;OUTROS
1951841;3030833;OUTROS
1951842;3030834;OUTROS
1951843;3030843;OUTROS
1951844;3030836;OUTROS
1951845;3030856;OUTROS
1951847;3030860;OUTROS
1951848;3030865;OUTROS
1951850;3030866;OUTROS
1951851;3030873;OUTROS
1951853;3030882;OUTROS
1951856;3030899;OUTROS
1951858;3030907;OUTROS
1951860;3030917;OUTROS
1951861;3030920;OUTROS
1951862;3030926;OUTROS
1951863;3030933;OUTROS
1951864;3030943;OUTROS
1951865;3030947;OUTROS
1951866;3030952;OUTROS
1951868;3030957;OUTROS
1951869;3030964;OUTROS
1951870;3030971;OUTROS
1951871;3030974;OUTROS
1951872;3030987;OUTROS
1951873;3030995;OUTROS
1951875;3030999;OUTROS
1951879;3031023;OUTROS
1951880;3031030;OUTROS
1951881;3031046;OUTROS
1951884;3031059;OUTROS
1951885;3031064;OUTROS
1951886;3031069;OUTROS
1951887;3031071;OUTROS
1951889;3031083;OUTROS
1951922;3031237;OUTROS
1951924;3031243;OUTROS
1951926;3031252;OUTROS
1951931;3031261;OUTROS
1951935;3031273;OUTROS
1951937;3031281;OUTROS
IZABEL CRISTINA BRAZAO FROZ;MÉDICO PSIQUIATRA;MÉDICO
1956096;3052094;OUTROS
1956272;3051837;OUTROS
1956301;3052005;OUTROS
1956406;3051766;OUTROS
1956415;3051948;OUTROS
1956479;3051803;OUTROS
1956490;3052056;OUTROS
1956499;3051717;OUTROS
1956506;3051916;OUTROS
1956554;3051908;OUTROS
1956554;3052039;OUTROS
1956558;3051864;OUTROS
1956566;3052008;OUTROS
JAIME TADASHI NAITO;MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA;MÉDICO
1943781;2995151;OUTROS
1943795;2994988;OUTROS
1943807;2995125;OUTROS
1943839;2995073;OUTROS
1943839;2995271;OUTROS
1943845;2995285;OUTROS
1943861;2995103;OUTROS
1943861;2995198;OUTROS
1943939;2995505;OUTROS
1943952;2995409;OUTROS
1943963;2995659;OUTROS
1943968;2995557;OUTROS
1943981;2995570;OUTROS
1943982;2995626;OUTROS
1944006;2995607;OUTROS
1944010;2995615;OUTROS
1944028;2995695;OUTROS
1944028;2995842;OUTROS
1944041;2995967;OUTROS
1944051;2995871;OUTROS
1944051;2996063;OUTROS
1944060;2995887;OUTROS
1944064;2996130;OUTROS
1944070;2996192;OUTROS
1944078;2995919;OUTROS
1944100;2996151;OUTROS
1944100;2996199;OUTROS
1944100;2996212;OUTROS
1944101;2996067;OUTROS
1944103;2996097;OUTROS
1944112;2996017;OUTROS
1944122;2996032;OUTROS
1944155;2996270;OUTROS
1944162;2996176;OUTROS
1944171;2996245;OUTROS
1944835;2999162;OUTROS
1944880;2999353;OUTROS
1944905;2999437;OUTROS
1944929;2999462;OUTROS
1944951;2999514;OUTROS
1944971;2999555;OUTROS
1944974;3000036;OUTROS
1944987;2999625;OUTROS
1945001;2999770;OUTROS
1945007;2999574;OUTROS
1945007;2999602;OUTROS
1945026;2999640;OUTROS
1945026;2999774;OUTROS
1945028;3000011;OUTROS
1945039;2999843;OUTROS
1945063;2999867;OUTROS
1945064;2999880;OUTROS
1945073;2999889;OUTROS
1945081;2999946;OUTROS
1945087;2999990;OUTROS
1945124;3000129;OUTROS
1945127;3000125;OUTROS
1945320;3002365;OUTROS
1945321;3002281;OUTROS
1945327;3002347;OUTROS
1945368;3002357;OUTROS
1945370;3002382;OUTROS
1945386;3002405;OUTROS
1945388;3002539;OUTROS
1945389;3002515;OUTROS
1945414;3002566;OUTROS
1945420;3002529;OUTROS
1945444;3002637;OUTROS
1945449;3003067;OUTROS
1945452;3002723;OUTROS
1945467;3002694;OUTROS
1945477;3002683;OUTROS
1945478;3002891;OUTROS
1945506;3002816;OUTROS
1945513;3002784;OUTROS
1945516;3002797;OUTROS
1945582;3003153;OUTROS
1945585;3003161;OUTROS
1945587;3003212;OUTROS
1945597;3003229;OUTROS
1945598;3003179;OUTROS
1945606;3003220;OUTROS
1945623;3003351;OUTROS
1945625;3003405;OUTROS
1945639;3003425;OUTROS
1945649;3003449;OUTROS
1945654;3003430;OUTROS
1947123;3010438;OUTROS
1947199;3010425;OUTROS
1947199;3010540;OUTROS
1947257;3010595;OUTROS
1947259;3010477;OUTROS
1947259;3010482;OUTROS
1947262;3010507;OUTROS
1947280;3010523;OUTROS
1947283;3010601;OUTROS
1947285;3010634;OUTROS
1947293;3010615;OUTROS
1947303;3010727;OUTROS
1947353;3010855;OUTROS
1947357;3011043;OUTROS
1947358;3010875;OUTROS
1947388;3010941;OUTROS
1947397;3010931;OUTROS
1947407;3010926;OUTROS
1947435;3010990;OUTROS
1947462;3011091;OUTROS
1947477;3011289;OUTROS
1947482;3011343;OUTROS
1947489;3011331;OUTROS
1947492;3011310;OUTROS
1947540;3011457;OUTROS
1947544;3011366;OUTROS
1947583;3011595;OUTROS
1947585;3011619;OUTROS
1947591;3011629;OUTROS
1947603;3011664;OUTROS
1947607;3011671;OUTROS
1947614;3011677;OUTROS
1947620;3011680;OUTROS
1947620;3011684;OUTROS
1948812;3017354;OUTROS
1948852;3017436;OUTROS
1948874;3017426;OUTROS
1948894;3017600;OUTROS
1948898;3017455;OUTROS
1948918;3017709;OUTROS
1948949;3017748;OUTROS
1948954;3017802;OUTROS
1948956;3017760;OUTROS
1948959;3017619;OUTROS
1948976;3017643;OUTROS
1948991;3018029;OUTROS
1948993;3018005;OUTROS
1948997;3018380;OUTROS
1949003;3017875;OUTROS
1949009;3018021;OUTROS
1949024;3018061;OUTROS
1949032;3018044;OUTROS
1949050;3018054;OUTROS
1949063;3018153;OUTROS
1949077;3018143;OUTROS
1949098;3018437;OUTROS
1949106;3018701;OUTROS
1949122;3018407;OUTROS
1949134;3018484;OUTROS
1949153;3018679;OUTROS
1949155;3018634;OUTROS
1949156;3018682;OUTROS
1949162;3018779;OUTROS
1949165;3018711;OUTROS
1949187;3018782;OUTROS
1950775;3026619;OUTROS
1950798;3026625;OUTROS
1950806;3027074;OUTROS
1950816;3026889;OUTROS
1950834;3027061;OUTROS
1950870;3027046;OUTROS
1950900;3027094;OUTROS
1950904;3027103;OUTROS
1950908;3027114;OUTROS
1950924;3027131;OUTROS
1950932;3027123;OUTROS
1950937;3027188;OUTROS
1950955;3027291;OUTROS
1950962;3027547;OUTROS
1950964;3027297;OUTROS
1950976;3027319;OUTROS
1950977;3027302;OUTROS
1950980;3027336;OUTROS
1950981;3027277;OUTROS
1950998;3027699;OUTROS
1951012;3027611;OUTROS
1951012;3027796;OUTROS
1951013;3027707;OUTROS
1951032;3027666;OUTROS
1951044;3027757;OUTROS
1951049;3027743;OUTROS
1951051;3027767;OUTROS
1951070;3027761;OUTROS
1951072;3027596;OUTROS
1951081;3027727;OUTROS
1951101;3027787;OUTROS
1951106;3027838;OUTROS
1951118;3027817;OUTROS
1951120;3027890;OUTROS
1951122;3027902;OUTROS
1951146;3027935;OUTROS
1951950;3031582;OUTROS
1951959;3031746;OUTROS
1951969;3031578;OUTROS
1951972;3031589;OUTROS
1951985;3031653;OUTROS
1951987;3031618;OUTROS
1951988;3031717;OUTROS
1951989;3031768;OUTROS
1951997;3031853;OUTROS
1951998;3031711;OUTROS
1952005;3031733;OUTROS
1952016;3031736;OUTROS
1952018;3031813;OUTROS
1952022;3031754;OUTROS
1952033;3031777;OUTROS
1952044;3031783;OUTROS
1952053;3031839;OUTROS
1952055;3031799;OUTROS
1952072;3031878;OUTROS
1952101;3032001;OUTROS
1952111;3032294;OUTROS
1952111;3032324;OUTROS
1952113;3032251;OUTROS
1952116;3032061;OUTROS
1952116;3032269;OUTROS
1952124;3032071;OUTROS
1952124;3032275;OUTROS
1952126;3032072;OUTROS
1952126;3032287;OUTROS
1952139;3032261;OUTROS
1952146;3032308;OUTROS
1952152;3032340;OUTROS
1952156;3032385;OUTROS
1952164;3032405;OUTROS
1952168;3032423;OUTROS
1952192;3032462;OUTROS
1952215;3032595;OUTROS
1952218;3032584;OUTROS
1952230;3032606;OUTROS
1952401;3033904;OUTROS
1952414;3033876;OUTROS
1952416;3033917;OUTROS
1952433;3033950;OUTROS
1952436;3033924;OUTROS
1952438;3033928;OUTROS
1952454;3033941;OUTROS
1952483;3034172;OUTROS
1952487;3034038;OUTROS
1952522;3034221;OUTROS
1952522;3034276;OUTROS
1952530;3034327;OUTROS
1952537;3034301;OUTROS
1952538;3034339;OUTROS
1952541;3034457;OUTROS
1952552;3034419;OUTROS
1952569;3034743;OUTROS
1952579;3034795;OUTROS
1952581;3034362;OUTROS
1952598;3034391;OUTROS
1952603;3034431;OUTROS
1952608;3034435;OUTROS
1952611;3034448;OUTROS
1952622;3034505;OUTROS
1952648;3034567;OUTROS
1952672;3034731;OUTROS
1952708;3034811;OUTROS
1952709;3034861;OUTROS
1952732;3034985;OUTROS
1952747;3035047;OUTROS
1952755;3035053;OUTROS
1952756;3035070;OUTROS
1952776;3035149;OUTROS
1954289;3042244;OUTROS
1954310;3042204;OUTROS
1954316;3042235;OUTROS
1954333;3042453;OUTROS
1954339;3042166;OUTROS
1954346;3042394;OUTROS
1954355;3042421;OUTROS
1954356;3042396;OUTROS
1954419;3042573;OUTROS
1954429;3042473;OUTROS
1955816;3048815;OUTROS
1955826;3048866;OUTROS
1955839;3048875;OUTROS
1955844;3048927;OUTROS
1955854;3048884;OUTROS
1955859;3049002;OUTROS
1955873;3048946;OUTROS
1955877;3049033;OUTROS
1955882;3048981;OUTROS
1955893;3049211;OUTROS
1955895;3049191;OUTROS
1955911;3049253;OUTROS
1955912;3049100;OUTROS
1955940;3049223;OUTROS
1955942;3049168;OUTROS
1955950;3049345;OUTROS
1955966;3049276;OUTROS
1955976;3049335;OUTROS
1955983;3049357;OUTROS
1955996;3049374;OUTROS
1955998;3049383;OUTROS
1956010;3049849;OUTROS
1956025;3049591;OUTROS
1956030;3049610;OUTROS
1956034;3049625;OUTROS
1956049;3049614;OUTROS
1956059;3049679;OUTROS
1956085;3049783;OUTROS
1956108;3049918;OUTROS
JANAINA APARECIDA FAUSTINO;ASSISTENTE ADMINISTRATIVO;ADMINISTRATIVO
1943473;2994844;OUTROS
1943647;2993969;OUTROS
1943654;2994016;OUTROS
1943657;2994033;OUTROS
1943659;2994041;OUTROS
1943662;2994053;OUTROS
1943663;2994057;OUTROS
1943672;2994102;OUTROS
1943675;2994117;OUTROS
1943680;2994131;OUTROS
1943681;2994133;OUTROS
1943684;2994141;OUTROS
1943689;2994162;OUTROS
1943690;2994171;OUTROS
1943691;2994183;OUTROS
1943693;2994184;OUTROS
1943694;2994193;OUTROS
1943698;2994201;OUTROS
1943699;2994203;OUTROS
1943739;2994398;OUTROS
1943740;2994413;OUTROS
1943741;2994431;OUTROS
1943744;2994447;OUTROS
1943746;2994469;OUTROS
1943747;2994468;OUTROS
1943748;2994477;OUTROS
1943749;2994480;OUTROS
1943751;2994487;OUTROS
1943752;2994513;OUTROS
1943753;2994514;OUTROS
1943756;2994561;OUTROS
1943757;2994567;OUTROS
1943758;2994575;OUTROS
1943759;2994597;OUTROS
1943761;2994623;OUTROS
1943761;2994624;OUTROS
1943761;2994627;OUTROS
1943763;2994629;OUTROS
1943766;2994649;OUTROS
1943792;2994803;OUTROS
1943793;2994796;OUTROS
1943795;2994811;OUTROS
1943799;2994826;OUTROS
1943800;2994838;OUTROS
1943805;2994851;OUTROS
1943806;2994864;OUTROS
1943807;2994867;OUTROS
1943809;2994868;OUTROS
1943811;2994881;OUTROS
1943812;2994877;OUTROS
1943813;2994884;OUTROS
1943814;2994882;OUTROS
1943815;2994886;OUTROS
1943818;2994897;OUTROS
1943819;2994904;OUTROS
1944376;2998599;OUTROS
1944403;2998649;OUTROS
1944414;2997584;OUTROS
1944427;2998609;OUTROS
1944442;2998600;OUTROS
1944456;2998610;OUTROS
1944474;2998628;OUTROS
1944476;2998621;OUTROS
1944494;2998607;OUTROS
1944497;2997977;OUTROS
1944512;2998648;OUTROS
1944524;2998613;OUTROS
1944526;2998638;OUTROS
1944527;2998618;OUTROS
1944530;2998644;OUTROS
1944535;2998645;OUTROS
1944537;2998629;OUTROS
1944544;2998653;OUTROS
1944565;2998634;OUTROS
1944566;2998475;OUTROS
1944570;2998617;OUTROS
1944584;2998483;OUTROS
1944592;2998489;OUTROS
1944600;2998601;OUTROS
1944618;2998439;OUTROS
1944631;2998446;OUTROS
1944633;2998448;OUTROS
1944636;2998647;OUTROS
1944647;2998614;OUTROS
1944653;2998453;OUTROS
1944654;2998450;OUTROS
1944659;2998457;OUTROS
1944663;2998459;OUTROS
1944666;2998636;OUTROS
1944667;2998461;OUTROS
1944668;2998462;OUTROS
1944670;2998456;OUTROS
1944673;2998469;OUTROS
1944682;2998470;OUTROS
1944686;2998423;OUTROS
1944689;2998544;OUTROS
1944711;2998553;OUTROS
1944729;2998627;OUTROS
1944733;2998637;OUTROS
1944736;2998683;OUTROS
1944738;2998657;OUTROS
1944739;2998659;OUTROS
1944742;2998664;OUTROS
1944752;2998721;OUTROS
1944761;2998750;OUTROS
1944762;2998757;OUTROS
1944763;2998761;OUTROS
1944765;2998769;OUTROS
1944775;2998810;OUTROS
1944778;2998818;OUTROS
1944782;2998831;OUTROS
1944783;2998844;OUTROS
1944810;2998949;OUTROS
1944811;2998952;OUTROS
1944812;2998959;OUTROS
1944813;2998956;OUTROS
1944816;2998972;OUTROS
1944817;2998973;OUTROS
1944818;2998979;OUTROS
1944822;2999002;OUTROS
1944827;2999018;OUTROS
1944829;2999026;OUTROS
1944830;2999030;OUTROS
1945270;3016680;OUTROS
1945278;3016673;OUTROS
1945281;3001938;OUTROS
1945286;3001926;OUTROS
1945287;3016682;OUTROS
1945290;3016684;OUTROS
1945294;3016681;OUTROS
1945331;3016685;OUTROS
1945333;3003148;OUTROS
1945345;3016691;OUTROS
1945373;3016674;OUTROS
1945379;3016697;OUTROS
1945382;3016703;OUTROS
1945400;3016671;OUTROS
1945404;3016698;OUTROS
1945407;3016705;OUTROS
1945408;3003325;OUTROS
1945410;3016706;OUTROS
1945416;3016711;OUTROS
1945418;3016699;OUTROS
1945421;3016713;OUTROS
1945427;3016714;OUTROS
1945431;3016692;OUTROS
1945433;3016047;OUTROS
1945451;3016725;OUTROS
1945453;3016731;OUTROS
1945460;3016670;OUTROS
1945461;3016739;OUTROS
1945471;3016746;OUTROS
1945473;3016762;OUTROS
1945485;3016755;OUTROS
1945490;3002695;OUTROS
1945493;3016760;OUTROS
1945501;3003442;OUTROS
1945510;3016769;OUTROS
1945526;3016771;OUTROS
1945537;3016772;OUTROS
1945538;3016776;OUTROS
1945547;3016757;OUTROS
1945553;3003028;OUTROS
1945554;3016782;OUTROS
1945557;3016791;OUTROS
1945568;3016662;OUTROS
1945575;3016794;OUTROS
1945577;3016795;OUTROS
1945581;3016796;OUTROS
1945588;3016799;OUTROS
1945590;3016764;OUTROS
1945617;3016801;OUTROS
1945618;3016785;OUTROS
1945636;3016802;OUTROS
1945640;3016807;OUTROS
1945645;3016808;OUTROS
1945648;3016819;OUTROS
1945650;3016817;OUTROS
1945652;3016984;OUTROS
1945658;3016985;OUTROS
1945659;3003605;OUTROS
1945672;3016987;OUTROS
1945680;3003526;OUTROS
1945683;3003530;OUTROS
1945686;3016989;OUTROS
1945687;3003543;OUTROS
1945692;3003558;OUTROS
1945692;3016781;OUTROS
1945695;3003575;OUTROS
1945695;3003587;OUTROS
1945697;3003576;OUTROS
1945698;3003590;OUTROS
1945702;3003621;OUTROS
1945704;3017055;OUTROS
1945705;3003609;OUTROS
1945710;3003627;OUTROS
1945711;3003631;OUTROS
1945714;3003639;OUTROS
1945717;3003662;OUTROS
1945717;3003942;OUTROS
1945719;3003660;OUTROS
1945723;3003677;OUTROS
1945725;3003684;OUTROS
1945726;3003685;OUTROS
1945727;3003688;OUTROS
1945732;3016995;OUTROS
1945736;3004004;OUTROS
1945741;3016986;OUTROS
1945754;3003965;OUTROS
1945762;3003838;OUTROS
1945764;3003849;OUTROS
1945767;3003871;OUTROS
1945769;3003862;OUTROS
1945778;3003893;OUTROS
1945781;3003913;OUTROS
1945783;3003921;OUTROS
1945784;3003929;OUTROS
1945785;3003928;OUTROS
1945786;3003939;OUTROS
1945787;3003938;OUTROS
1945788;3003949;OUTROS
1945790;3003975;OUTROS
1945791;3003977;OUTROS
1945792;3003979;OUTROS
1945794;3003991;OUTROS
1945822;3004198;OUTROS
1945824;3004207;OUTROS
1945830;3004235;OUTROS
1945831;3004238;OUTROS
1945833;3004245;OUTROS
1945835;3004249;OUTROS
1946014;3017065;OUTROS
1946025;3017074;OUTROS
1946049;3017059;OUTROS
1946068;3017056;OUTROS
1946075;3017060;OUTROS
1946082;3017068;OUTROS
1946094;3017075;OUTROS
1946619;3007563;OUTROS
1946622;3007566;OUTROS
1946625;3007572;OUTROS
1946627;3007603;OUTROS
1946628;3007590;OUTROS
1946632;3007609;OUTROS
1946637;3007617;OUTROS
1946639;3007622;OUTROS
1946641;3007633;OUTROS
1946643;3007639;OUTROS
1946645;3007648;OUTROS
1946646;3007652;OUTROS
1946648;3007654;OUTROS
1946649;3007667;OUTROS
1946653;3007681;OUTROS
1946655;3007723;OUTROS
1946662;3007710;OUTROS
1946667;3007727;OUTROS
1946668;3007734;OUTROS
1946669;3007740;OUTROS
1946670;3007745;OUTROS
1946670;3007746;OUTROS
1946670;3007749;OUTROS
1946672;3007763;OUTROS
1946675;3007773;OUTROS
1946677;3007784;OUTROS
1946678;3007789;OUTROS
1946679;3007791;OUTROS
1946689;3007847;OUTROS
1946690;3007846;OUTROS
1946692;3007853;OUTROS
1946693;3007861;OUTROS
1946694;3007867;OUTROS
1946695;3007874;OUTROS
1946696;3007877;OUTROS
1946713;3007958;OUTROS
1946713;3007981;OUTROS
1946714;3007967;OUTROS
1946715;3007984;OUTROS
1946718;3007985;OUTROS
1946719;3008000;OUTROS
1946722;3008013;OUTROS
1946723;3008019;OUTROS
1946725;3008025;OUTROS
1946751;3008197;OUTROS
1946752;3008200;OUTROS
1946754;3008204;OUTROS
1946756;3008214;OUTROS
1947194;3012426;OUTROS
1947197;3012443;OUTROS
1947203;3012441;OUTROS
1947255;3012448;OUTROS
1947300;3012444;OUTROS
1947310;3012395;OUTROS
1947354;3012413;OUTROS
1947356;3012388;OUTROS
1947402;3012379;OUTROS
1947403;3012374;OUTROS
1947417;3012416;OUTROS
1947440;3012415;OUTROS
1947499;3012383;OUTROS
1947565;3012387;OUTROS
1947590;3012402;OUTROS
1947601;3012419;OUTROS
1947626;3012418;OUTROS
1947633;3011712;OUTROS
1947634;3011718;OUTROS
1947634;3011721;OUTROS
1947634;3011722;OUTROS
1947635;3011727;OUTROS
1947635;3011728;OUTROS
1947636;3011739;OUTROS
1947639;3011750;OUTROS
1947642;3011756;OUTROS
1947647;3011777;OUTROS
1947653;3012399;OUTROS
1947655;3011813;OUTROS
1947657;3011818;OUTROS
1947670;3012410;OUTROS
1947710;3012038;OUTROS
1947711;3012049;OUTROS
1947712;3012052;OUTROS
1947713;3012048;OUTROS
1947715;3012057;OUTROS
1947716;3012059;OUTROS
1947717;3012058;OUTROS
1947719;3012066;OUTROS
1947725;3012094;OUTROS
1947726;3012099;OUTROS
1947727;3012107;OUTROS
1947728;3012111;OUTROS
1947729;3012113;OUTROS
1947730;3012119;OUTROS
1947731;3012120;OUTROS
1947732;3012124;OUTROS
1947738;3012148;OUTROS
1947739;3012155;OUTROS
1947740;3012158;OUTROS
1947740;3012161;OUTROS
1947740;3012163;OUTROS
1947743;3012174;OUTROS
1947744;3012177;OUTROS
1947746;3012181;OUTROS
1947748;3012183;OUTROS
1947750;3012192;OUTROS
1947751;3012199;OUTROS
1947751;3012200;OUTROS
1947756;3012409;OUTROS
1947764;3012288;OUTROS
1947765;3012289;OUTROS
1947769;3012315;OUTROS
1947777;3012357;OUTROS
1947779;3012396;OUTROS
1947817;3012603;OUTROS
1947818;3012604;OUTROS
1947819;3012606;OUTROS
1947820;3012602;OUTROS
1947822;3012611;OUTROS
1948293;3017010;OUTROS
1948302;3017009;OUTROS
1948303;3017008;OUTROS
1948304;3017007;OUTROS
1948307;3017004;OUTROS
1948309;3017003;OUTROS
1948310;3016999;OUTROS
1948721;3016453;OUTROS
1948724;3016464;OUTROS
1948729;3016492;OUTROS
1948730;3016482;OUTROS
1948735;3016498;OUTROS
1948736;3016507;OUTROS
1948738;3016516;OUTROS
1948740;3016526;OUTROS
1948743;3016529;OUTROS
1948752;3016573;OUTROS
1948753;3016581;OUTROS
1948753;3016582;OUTROS
1948753;3016583;OUTROS
1948755;3016602;OUTROS
1948756;3016597;OUTROS
1948757;3016601;OUTROS
1948758;3016604;OUTROS
